,Name,Class
6634,විජේතුංග මුදියන්සේලාගේ තක්ෂිලා මධුවන්ති විජේතුංග,Sinhala
6635,කරනාදගේ ප්‍රභාත් ක්‍රිශාන්ත,Sinhala
6636,கந்தசாமி பிரஷாத்,Tamil
6637,வீரரத்ன ஜயசூரிய பட்டபெந்திகே ரவீந்திர,Sinhala
6638,නසීම් සජීද් අහමඩ්,Muslim
6639,நாரங்கொடகே லங்கேஷா சந்தமிணீ,Sinhala
6640,கலுவாதேவ ஷானிகா மதுமாலி சந்திரசிறி,Sinhala
6641,සමරසිංහ කරුණාරත්න,Sinhala
6642,රන්දෙනියගේ බිහානි හර්ෂනි,Sinhala
6643,එදිරිසිංහ ආරච්චිගේ මංජුල නිශාන්ත,Sinhala
6644,වින්සන් ඩ්‍රෝෂන් නීෂා ගංගා පෙරේරා,Sinhala
6645,තෙපුවනසිංහ මුදියන්සේලාගේ සුමුදු නිසංසලා වනසිංහ,Sinhala
6646,නිශානි මදුවන්ති එදිරිආරච්චි,Sinhala
6647,ගොඩේවත්තෙ ආරච්චිගේ චන්දිමා නිරෝෂිනි,Sinhala
6648,ලියන පටබැඳිගේ නිරංජලා කල්‍යාණි,Sinhala
6649,ගමගේ දොන් චමින්ද දෙවප්‍රිය,Sinhala
6650,සෙම්බු කුට්ටිගේ නදීෂා උදයාංගනී,Sinhala
6651,ஹெந்தாதுர தில்ஷான் மதுரங்க குணதிலக,Sinhala
6652,රත්නප්පුලි හේවා මයයිනාත්තුගේ වජිරා චන්ද්‍රාංගනි,Sinhala
6653,லொக்கு ஹென்னதிகே சிந்தக சங்தீப,Sinhala
6654,හෝන්දුවෙ පතිරණගේ ඉන්ද්‍රපාල,Sinhala
6655,සන්දනම් තිරුචෙල්වම්,Tamil
6656,ஹொரகம்பிட்ட பால கமகே இரோஷிமா செவ்வந்தி,Sinhala
6657,இந்துருவகே மதுக நிஷான் திசேரா,Sinhala
6658,ஹேவாதென்னகே பேமசிரி,Sinhala
6659,குருகே டேவிட் லாசரஸ்,Sinhala
6660,ஹெட்டியா கந்தகே சந்தலி சமோத்யா பர்னாந்து,Sinhala
6661,மொஹொமட் இப்னுதீன் மொஹொமட் ரிஸ்ஸாட்,Muslim
6662,பிரியன்திகா தமயந்தி ஏக்கநாயக்க,Sinhala
6663,கமகே கசுன் ராஜித கமகே,Sinhala
6664,නල්ලා හන්දි තුෂාර ඉන්දික ද සිල්වා,Sinhala
6665,ஹெட்டி மேரெஞ்ஞகே ஸ்ரீநாத் மீதும் சனஞ்ஜய,Sinhala
6666,அகங்கமகெய் ஜினசீலி,Sinhala
6667,முனசிங்ஹலாகே மல்க பசன் மிஹிரங்க,Sinhala
6668,கங்கானி ஆராச்சி அப்புஹாமில்லாகே சந்தியா பிரியந்தி,Sinhala
6669,හේවා පතිරණගේ නෙලූෂ දේවප්‍රිය,Sinhala
6670,பட்டி ஆரச்சிகே ஜனக குமார கருணாதிலக,Sinhala
6671,ஹரன்கஹ ஆரச்சில்லாகே வருண அமித் வீரசேகர,Sinhala
6672,අබේධීර වීරවර්ණ පටබැඳීගේ ගාමිණී චන්ද්‍රවංශ,Sinhala
6673,பவந்தி மேனகா ஹெட்டிகேவா,Sinhala
6674,கலெஹெ கொடிதுவக்கு கலுஆரச்சி தீபால் உதய குமார,Sinhala
6675,තෙන්නකෝන් මුදියන්සේලාගේ ධනුෂ්ක ලවන් චාමික තෙන්නකෝන්,Sinhala
6676,නාවලගේ මහේන් අසංග කුරේ,Sinhala
6677,சுதுசிங்ஹ ருவினி மதுஷானி,Sinhala
6678,කොඩිකාරගේ සුනිල් කරුණාතිලක,Sinhala
6679,තොටවත්තගේ සිසුරි වීනාවී තොටවත්ත,Sinhala
6680,முஹம்மது முஹ்ஸின் பாத்திமா சரீஹா,Muslim
6681,புதிகமுவ முதியன்சேலாகே கிரிஷாந்த குமார்,Sinhala
6682,මහතෙල්ගේ චන්ද්‍රිකා පීරිස්,Sinhala
6683,சபரமாது ஆரச்சிகே நந்தாவதி,Sinhala
6684,குடாவிதானகே சிறில்,Sinhala
6685,கருணாகலகே பிரியங்கனீ,Sinhala
6686,பதினாயககே ருவன்,Sinhala
6687,தொன் பாவுலு ஆரச்சிலாகே தர்ஸன,Sinhala
6688,සිත්ති රහුමා බීබි,Muslim
6689,කළුබදනගේ සිරිසේන,Sinhala
6690,අමාලි ප්‍රියංගනී වනසිංහ,Sinhala
6691,பத்மாநாபன் சந்திர சேகர்,Sinhala
6692,පිටගල්දෙනිය මුදියන්සේලාගේ අනුර පිටගල්දෙනිය,Sinhala
6693,කඹුරුගමුව ලොකුආරච්චිලාගේ කෞශල්‍යා චතුරංගනී සේනාධීර,Sinhala
6694,சந்தனம் சஜித்,Sinhala
6695,මහර මුදියන්සේලාගේ වසන්ත බණ්ඩාර,Sinhala
6696,තිඹිරිපොලගේ වසන්තා කුමාරි,Sinhala
6697,கொன்துரு ஆரச்சிகே அஸங்க பெரேரா,Sinhala
6698,මොහමඩ් ඉබ්‍රාහිම් මොහමඩ් තාහිර්,Muslim
6699,ரனசிங்ஹ ஆரச்சிகே கயான இந்திக ரனசிங்ஹ,Sinhala
6700,நடராசா சுதா,Tamil
6701,வன்னி ஆரச்சிகே நிலான் துஷார,Sinhala
6702,ගල්හේන කංකානම්ගේ ඉසුරු හිරුවින්ද,Sinhala
6703,කීර්තිරත්නගේ ඉරේෂා සේපාලිකා කීර්තිරත්න,Sinhala
6704,කොඩිතුවක්කු ආරච්චිගේ කාවින්දි ශෂිප්‍රභා,Sinhala
6705,රන්කැත්තෙ ගෙදර රන්තිලක,Sinhala
6706,කලහෙගෙ වත්තගේ දිල්මි සුනේත්‍රා,Sinhala
6707,සුරවීර ආරච්චිගේ දොන් ගුණසේන,Sinhala
6708,கருணாகரன் திஸான் தில்ருக்ஸான்,Sinhala
6709,நஹராபிடகே சந்திரவதி பெரேரா,Sinhala
6710,ඇල්ලෙගොඩ රාදගේ ශිරෝමී හර්ෂිකා සඳමාලි,Sinhala
6711,වික්‍රම ආරච්චිගේ දෝන ඉමාෂි අමා විජයසිරි,Sinhala
6712,வீரஹென்னெதிகே மனோஜ் சஜித் பர்னாந்து,Sinhala
6713,அகுருகொட ஜயலத்கே சுசந்த இந்திக குமார ஜயலத்,Sinhala
6714,மடபாதகே தொன் சந்திரபால,Sinhala
6715,கருசிங்கே செவ்வந்திகா தில்ருக்ஷி ஏக்கநாயக்க,Sinhala
6716,සමරකෝන් මුදියාන්සේලාගේ රංජනී සමරකෝන්,Sinhala
6717,ஜொலிக்கு ஹேவா பியசீலி டி சில்வா,Sinhala
6718,ஜயசிங்ஹ ஆரச்சிகே விஜேவர்தன ஜயசிங்ஹ,Sinhala
6719,අඹගස්වැවේ සිරිරතන හිමි,Sinhala
6720,හදුන්නෙත්ති ශ්‍රියාවති මැන්දිස්,Sinhala
6721,හොරගොඩ විදානගම ආච්චිගේ සරත් මුණසිංහ,Sinhala
6722,දොඩංගොඩ ගමගෙයි යසෝමා වසන්ති හේමචන්ද්‍ර,Sinhala
6723,කිට්නසාමි රාමනාදන්,Tamil
6724,ජයලත් පේඩිගේ දම්මිකා,Sinhala
6725,‍ප්‍රියන්ත ලක්මාල් ගාල්ලගේ,Sinhala
6726,கன்கானம் கமகே ரஞ்ஜித் குமாரசிறி,Sinhala
6727,හේරත් මුදියන්සේලාගේ තාරක දිල්ෂාන් මධුශංක,Sinhala
6728,මද්දුම බණ්ඩාර මුදියන්සේලාගේ චේතිය චතුරංග සේනාධීර,Sinhala
6729,பதுல்ல ஆரச்சிகே தொன் ரோசனி குமாரி,Sinhala
6730,சத்தியசீலன் லோஜினி,Tamil
6731,එදිරිසිංහ ආරච්චිගේ සමන් කීර්ති,Sinhala
6732,යටියන විදාන ආරච්චිගේ රශ්මි තක්ෂිලා,Sinhala
6733,රංමොහොට්ටිගේ ජිනේන්දරි මන්ජුලතා,Sinhala
6734,අමරසිංහ කලුආරච්චිලාගේ නිලක්‍ෂි මධුෂිකා,Sinhala
